period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
123,STANSTED,GERMANY,BREMEN,RYANAIR UK LTD,S,10,0,0,40,30,10,0,20,0,0,0,0,22.7,0,0
123,STANSTED,GERMANY,COLOGNE BONN,RYANAIR,S,130,0,0.769231,39.230769,35.384615,10.769231,9.230769,3.076923,0.769231,0.769231,0,0,12.8,91.111111,3.177778
123,STANSTED,GERMANY,DORTMUND,RYANAIR,S,36,0,0,19.444444,38.888889,30.555556,5.555556,5.555556,0,0,0,0,17.888889,100,0.916667
123,STANSTED,GERMANY,DRESDEN,RYANAIR,S,26,0,0,19.230769,42.307692,26.923077,11.538462,0,0,0,0,0,12.230769,100,0
123,STANSTED,GERMANY,FRANKFURT MAIN,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,86.792453,7.735849
123,STANSTED,GERMANY,HAHN,RYANAIR,S,62,0,17.741935,40.322581,19.354839,9.677419,3.225806,4.83871,3.225806,1.612903,0,0,17.532258,0,0
123,STANSTED,GERMANY,HAMBURG,RYANAIR,S,64,1,0,24.615385,44.615385,18.461538,9.230769,1.538462,0,0,0,1.538462,11.203125,94.444444,2.444444
123,STANSTED,GERMANY,KARLSRUHE/BADEN BADEN,RYANAIR,S,62,0,1.612903,37.096774,33.870968,17.741935,6.451613,3.225806,0,0,0,0,10.322581,93.333333,3.466667
123,STANSTED,GERMANY,LEIPZIG,RYANAIR,S,28,0,0,42.857143,28.571429,17.857143,10.714286,0,0,0,0,0,11.142857,0,0
123,STANSTED,GERMANY,MEMMINGEN ALLGAU,RYANAIR,S,42,0,0,23.809524,33.333333,21.428571,21.428571,0,0,0,0,0,16.785714,85.714286,7.214286
123,STANSTED,GERMANY,MEMMINGEN ALLGAU,RYANAIR UK LTD,S,8,0,0,50,12.5,12.5,25,0,0,0,0,0,14.375,0,0
123,STANSTED,GERMANY,NUREMBERG,RYANAIR,S,93,1,0,36.170213,37.234043,17.021277,5.319149,1.06383,2.12766,0,0,1.06383,12.741935,100,4
123,STANSTED,GREECE,ATHENS,RYANAIR,S,57,1,3.448276,32.758621,37.931034,13.793103,8.62069,1.724138,0,0,0,1.724138,10.596491,77.777778,29.944444
123,STANSTED,GREECE,SALONIKA,RYANAIR,S,56,0,5.357143,30.357143,39.285714,19.642857,5.357143,0,0,0,0,0,8.928571,83.333333,7.361111
123,STANSTED,ICELAND,KEFLAVIK,FLY PLAY HF,S,54,0,31.481481,29.62963,24.074074,5.555556,1.851852,0,0,3.703704,3.703704,0,40.925926,100,0.6875
123,STANSTED,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR,S,72,0,1.388889,31.944444,27.777778,12.5,16.666667,9.722222,0,0,0,0,19.347222,95.121951,2.146341
123,STANSTED,IRISH REPUBLIC,IRELAND WEST(KNOCK),RYANAIR UK LTD,S,10,0,0,40,60,0,0,0,0,0,0,0,5.2,0,0
123,STANSTED,IRISH REPUBLIC,CORK,RYANAIR,S,160,0,8.125,40.625,32.5,6.875,8.125,3.125,0,0.625,0,0,10.39375,97,1.65
123,STANSTED,IRISH REPUBLIC,DUBLIN,RYANAIR,S,490,0,3.877551,40.408163,30.612245,10.408163,10,4.489796,0.204082,0,0,0,12.418367,95.512821,2.016026
123,STANSTED,IRISH REPUBLIC,DUBLIN,RYANAIR UK LTD,S,8,0,12.5,25,37.5,25,0,0,0,0,0,0,7.875,0,0
123,STANSTED,IRISH REPUBLIC,KERRY COUNTY,RYANAIR,S,46,0,0,50,26.086957,15.217391,8.695652,0,0,0,0,0,8.217391,90,5.3
123,STANSTED,IRISH REPUBLIC,KERRY COUNTY,RYANAIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
123,STANSTED,IRISH REPUBLIC,SHANNON,RYANAIR,S,130,0,6.923077,46.923077,26.923077,9.230769,8.461538,1.538462,0,0,0,0,8.669231,84.615385,5.480769
123,STANSTED,ITALY,ANCONA,RYANAIR,S,45,1,0,39.130435,34.782609,13.043478,4.347826,2.173913,2.173913,2.173913,0,2.173913,16.333333,76.923077,17.153846
123,STANSTED,ITALY,BARI (PALESE),RYANAIR,S,64,0,4.6875,28.125,34.375,17.1875,12.5,0,3.125,0,0,0,16.234375,90,5.033333
123,STANSTED,ITALY,BOLOGNA,RYANAIR,S,90,0,7.777778,33.333333,37.777778,10,11.111111,0,0,0,0,0,8.388889,75,9.875
123,STANSTED,ITALY,BRINDISI,RYANAIR,S,18,0,0,38.888889,55.555556,5.555556,0,0,0,0,0,0,5.111111,100,3.25
123,STANSTED,ITALY,BRINDISI,RYANAIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
123,STANSTED,ITALY,CAGLIARI (ELMAS),RYANAIR,S,18,0,5.555556,38.888889,38.888889,16.666667,0,0,0,0,0,0,6.055556,94.444444,13.666667
123,STANSTED,ITALY,CATANIA (FONTANAROSSA),RYANAIR,S,16,0,0,6.25,18.75,25,50,0,0,0,0,0,27.75,0,0
123,STANSTED,ITALY,GENOA,RYANAIR,S,26,0,0,50,7.692308,11.538462,11.538462,7.692308,3.846154,7.692308,0,0,37.653846,62.5,12
123,STANSTED,ITALY,LAMETIA-TERME,RYANAIR,S,20,0,0,40,15,30,10,5,0,0,0,0,16,50,15.75
123,STANSTED,ITALY,BERGAMO,RYANAIR,S,300,0,2,32.333333,39,13.666667,12,1,0,0,0,0,11.04,82.517483,8.021127
123,STANSTED,ITALY,MILAN (MALPENSA),RYANAIR,S,186,2,3.191489,29.255319,38.829787,19.148936,5.851064,2.12766,0.531915,0,0,1.06383,11.817204,84.693878,6.142857
123,STANSTED,ITALY,NAPLES,RYANAIR,S,90,0,3.333333,24.444444,27.777778,21.111111,17.777778,5.555556,0,0,0,0,18.933333,82.608696,7.130435
123,STANSTED,ITALY,PALERMO,RYANAIR,S,54,0,5.555556,33.333333,35.185185,11.111111,11.111111,3.703704,0,0,0,0,12.759259,86.111111,5.861111
123,STANSTED,ITALY,PERUGIA,RYANAIR,S,33,1,0,35.294118,23.529412,14.705882,11.764706,2.941176,8.823529,0,0,2.941176,25.515152,100,2.6
123,STANSTED,ITALY,PESCARA,RYANAIR,S,38,0,5.263158,47.368421,36.842105,0,0,5.263158,5.263158,0,0,0,12.842105,78.571429,6.142857
123,STANSTED,ITALY,PESCARA,RYANAIR UK LTD,S,8,0,0,75,12.5,12.5,0,0,0,0,0,0,2.5,0,0
123,STANSTED,ITALY,PISA,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
123,STANSTED,ITALY,PISA,RYANAIR,S,85,0,0,21.176471,37.647059,25.882353,10.588235,4.705882,0,0,0,0,16.4,86.363636,12.272727
123,STANSTED,ITALY,ROME (CIAMPINO),RYANAIR,S,312,0,6.730769,38.141026,32.692308,9.935897,8.333333,4.166667,0,0,0,0,11.804487,94.871795,4.538462
123,STANSTED,ITALY,ROME (FIUMICINO),RYANAIR,S,1,0,0,0,0,0,0,100,0,0,0,0,64,0,163
123,STANSTED,ITALY,TRAPANI,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.166667
123,STANSTED,ITALY,TRIESTE (RONCHI DEI LEGIONARI),RYANAIR,S,26,0,0,26.923077,26.923077,23.076923,15.384615,7.692308,0,0,0,0,19.615385,87.5,5.875
123,STANSTED,ITALY,TURIN,RYANAIR,S,78,0,12.820513,53.846154,23.076923,10.25641,0,0,0,0,0,0,3.961538,78.846154,8.711538
123,STANSTED,ITALY,TURIN,RYANAIR UK LTD,S,10,0,10,50,30,0,10,0,0,0,0,0,3.4,0,0
123,STANSTED,ITALY,TURIN,TUI AIRWAYS LTD,C,10,0,0,40,30,20,10,0,0,0,0,0,12,60,20.6
123,STANSTED,ITALY,TREVISO,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,84.269663,10.875
123,STANSTED,ITALY,VENICE,RYANAIR,S,188,4,0,25.520833,35.416667,25.520833,9.895833,1.041667,0,0.520833,0,2.083333,15.319149,0,82.5
123,STANSTED,ITALY,VERONA VILLAFRANCA,RYANAIR,S,44,1,0,24.444444,24.444444,22.222222,22.222222,4.444444,0,0,0,2.222222,19.659091,100,0.375
123,STANSTED,LUXEMBOURG,LUXEMBOURG,LUXAIR,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0
123,STANSTED,LUXEMBOURG,LUXEMBOURG,RYANAIR,S,62,0,1.612903,32.258065,38.709677,3.225806,11.290323,8.064516,3.225806,1.612903,0,0,21.129032,83.333333,7.566667
123,STANSTED,MALTA,MALTA,RYANAIR,S,38,0,2.631579,15.789474,47.368421,23.684211,5.263158,2.631579,2.631579,0,0,0,15.552632,77.272727,16.363636
123,STANSTED,NETHERLANDS,AMSTERDAM,EASYJET EUROPE,S,80,1,14.814815,41.975309,27.160494,7.407407,7.407407,0,0,0,0,1.234568,5.975,80,4.964286
123,STANSTED,NETHERLANDS,EINDHOVEN,RYANAIR,S,168,0,0,47.02381,28.571429,15.47619,5.357143,2.97619,0,0,0.595238,0,12.130952,89.247312,6.387097
123,STANSTED,NETHERLANDS,MAASTRICHT,RYANAIR,S,18,0,5.555556,50,22.222222,11.111111,5.555556,5.555556,0,0,0,0,11.611111,0,0
123,STANSTED,NORWAY,OSLO (GARDERMOEN),RYANAIR UK LTD,S,82,0,0,28.04878,25.609756,12.195122,24.390244,7.317073,2.439024,0,0,0,24.280488,94.117647,3.029412
123,STANSTED,NORWAY,SANDEFJORD(TORP),RYANAIR UK LTD,S,36,0,5.555556,44.444444,19.444444,11.111111,8.333333,11.111111,0,0,0,0,15.055556,100,3
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),FARO,JET2.COM LTD,S,4,0,25,50,25,0,0,0,0,0,0,0,0.25,0,0
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,102,0,6.862745,38.235294,34.313725,13.72549,5.882353,0.980392,0,0,0,0,8.598039,97.222222,3.222222
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),LISBON,RYANAIR,S,206,0,0.970874,26.213592,36.893204,15.048544,16.990291,3.398058,0.485437,0,0,0,15.859223,91.666667,5.173077
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),LISBON,RYANAIR UK LTD,S,10,0,10,40,30,20,0,0,0,0,0,0,5.8,0,0
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),OPORTO (PORTUGAL),RYANAIR,S,182,0,3.846154,36.813187,32.967033,14.835165,9.340659,0.549451,1.648352,0,0,0,12,89.473684,4.438596
123,STANSTED,PORTUGAL(EXCLUDING MADEIRA),AZORES PONTA DELGADA,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.9
123,STANSTED,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,20,0,15,50,25,10,0,0,0,0,0,0,4,100,2.1875
123,STANSTED,PORTUGAL(MADEIRA),FUNCHAL,RYANAIR,S,52,0,1.923077,17.307692,23.076923,30.769231,26.923077,0,0,0,0,0,20.538462,0,0
123,STANSTED,REPUBLIC OF MONTENEGRO,PODGORICA,RYANAIR UK LTD,S,35,2,0,37.837838,18.918919,13.513514,16.216216,8.108108,0,0,0,5.405405,19.171429,100,0
123,STANSTED,SPAIN,ALICANTE,JET2.COM LTD,S,4,0,0,75,25,0,0,0,0,0,0,0,0.25,100,0
123,STANSTED,SPAIN,ALICANTE,RYANAIR,S,137,0,3.649635,35.036496,34.306569,14.59854,10.218978,1.459854,0.729927,0,0,0,11.379562,91.891892,3.540541
123,STANSTED,SPAIN,ASTURIAS,RYANAIR,S,28,1,0,37.931034,44.827586,3.448276,6.896552,3.448276,0,0,0,3.448276,10.321429,0,0
123,STANSTED,SPAIN,BARCELONA,RYANAIR,S,246,0,2.439024,36.585366,35.772358,12.601626,8.943089,2.439024,1.219512,0,0,0,12.617886,85.483871,5.814516
123,STANSTED,SPAIN,BARCELONA,RYANAIR UK LTD,S,8,0,0,50,12.5,12.5,25,0,0,0,0,0,15.375,100,0
123,STANSTED,SPAIN,CASTELLON COSTA AZAHAR,RYANAIR,S,16,0,6.25,56.25,18.75,6.25,12.5,0,0,0,0,0,8.4375,66.666667,9.5
123,STANSTED,SPAIN,GIRONA,RYANAIR,S,18,0,0,77.777778,22.222222,0,0,0,0,0,0,0,1.055556,66.666667,16.333333
123,STANSTED,SPAIN,MADRID,RYANAIR,S,240,0,2.916667,24.166667,42.5,16.666667,10.416667,3.333333,0,0,0,0,13.354167,89.726027,4.034247
123,STANSTED,SPAIN,MADRID,RYANAIR UK LTD,S,10,0,0,70,30,0,0,0,0,0,0,0,2.4,0,0
123,STANSTED,SPAIN,MALAGA,JET2.COM LTD,S,6,0,16.666667,66.666667,16.666667,0,0,0,0,0,0,0,0.166667,0,0
123,STANSTED,SPAIN,MALAGA,RYANAIR,S,136,0,5.882353,27.205882,39.705882,12.5,13.235294,1.470588,0,0,0,0,12.441176,90.540541,6.635135
123,STANSTED,SPAIN,MALAGA,RYANAIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
123,STANSTED,SPAIN,PALMA DE MALLORCA,RYANAIR,S,64,0,1.5625,26.5625,50,15.625,6.25,0,0,0,0,0,8.5,92.857143,3.428571
123,STANSTED,SPAIN,SANTANDER,RYANAIR,S,42,0,4.761905,28.571429,47.619048,16.666667,2.380952,0,0,0,0,0,6.714286,96.153846,3.192308
123,STANSTED,SPAIN,SANTIAGO DE COMPOSTELA (SPAIN),RYANAIR,S,34,0,0,8.823529,58.823529,17.647059,14.705882,0,0,0,0,0,12.970588,86.363636,4.227273
123,STANSTED,SPAIN,SEVILLE,RYANAIR,S,72,0,1.388889,23.611111,34.722222,18.055556,19.444444,2.777778,0,0,0,0,15.763889,92,3.14
123,STANSTED,SPAIN,SEVILLE,RYANAIR UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3
123,STANSTED,SPAIN,VALENCIA,RYANAIR,S,102,0,3.921569,30.392157,27.45098,20.588235,12.745098,3.921569,0,0,0.980392,0,19.72549,94.827586,5.206897
123,STANSTED,SPAIN,VALENCIA,RYANAIR UK LTD,S,8,0,12.5,25,62.5,0,0,0,0,0,0,0,1.875,0,0
123,STANSTED,SPAIN,ZARAGOZA,RYANAIR,S,46,0,2.173913,43.478261,26.086957,10.869565,10.869565,6.521739,0,0,0,0,14.934783,93.75,2.875
123,STANSTED,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,54,0,11.111111,55.555556,27.777778,5.555556,0,0,0,0,0,0,3.259259,90.909091,8.840909
123,STANSTED,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,72,4,5.263158,40.789474,34.210526,6.578947,6.578947,1.315789,0,0,0,5.263158,8.402778,86.538462,16.038462
123,STANSTED,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,30,0,20,53.333333,20,6.666667,0,0,0,0,0,0,2.566667,89.655172,9.965517
123,STANSTED,SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,64,0,1.5625,34.375,46.875,6.25,4.6875,4.6875,1.5625,0,0,0,13.109375,96.153846,7.230769
123,STANSTED,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,38,0,2.631579,34.210526,44.736842,7.894737,7.894737,2.631579,0,0,0,0,8.289474,83.783784,5.540541
123,STANSTED,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,53,1,1.851852,33.333333,38.888889,12.962963,9.259259,1.851852,0,0,0,1.851852,11.207547,96.153846,1.192308
123,STANSTED,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR UK LTD,S,8,0,0,50,50,0,0,0,0,0,0,0,2,0,0
123,STANSTED,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,10,0,0,30,50,10,0,10,0,0,0,0,12.9,83.333333,4.5
123,STANSTED,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,78,0,11.538462,42.307692,33.333333,8.974359,2.564103,1.282051,0,0,0,0,5.384615,92.063492,7.365079
123,STANSTED,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,144,0,3.472222,42.361111,35.416667,12.5,4.166667,1.388889,0.694444,0,0,0,8.951389,98.4375,0.90625
123,STANSTED,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR UK LTD,S,2,6,0,0,12.5,12.5,0,0,0,0,0,75,13,0,0
123,STANSTED,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,12,0,8.333333,8.333333,41.666667,25,0,16.666667,0,0,0,0,19.083333,87.5,6.375
123,STANSTED,SWEDEN,GOTEBORG (LANDVETTER),RYANAIR,S,66,0,1.515152,22.727273,31.818182,18.181818,15.151515,10.606061,0,0,0,0,22.621212,70.967742,10.2
123,STANSTED,SWEDEN,OREBRO,RYANAIR,S,18,0,16.666667,61.111111,22.222222,0,0,0,0,0,0,0,1.777778,0,0
123,STANSTED,SWEDEN,STOCKHOLM (ARLANDA),RYANAIR,S,127,1,3.125,32.8125,27.34375,21.09375,11.71875,1.5625,0.78125,0,0.78125,0.78125,17.76378,60,18.25
123,STANSTED,SWEDEN,VASTERAS,RYANAIR,S,28,0,3.571429,21.428571,17.857143,17.857143,17.857143,14.285714,3.571429,3.571429,0,0,40.035714,79.166667,12.458333
123,STANSTED,SWEDEN,VAXJO,RYANAIR,S,18,0,16.666667,55.555556,22.222222,5.555556,0,0,0,0,0,0,2.722222,0,0
123,STANSTED,SWITZERLAND,GENEVA,JET2.COM LTD,S,36,0,2.777778,36.111111,55.555556,0,2.777778,2.777778,0,0,0,0,6.361111,80.645161,6.066667
123,STANSTED,SWITZERLAND,GENEVA,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5
123,STANSTED,SWITZERLAND,ZURICH,BA CITYFLYER LTD,S,1,0,0,0,100,0,0,0,0,0,0,0,2,0,0
123,STANSTED,SWITZERLAND,ZURICH,SWISS AIRLINES,S,2,0,0,0,100,0,0,0,0,0,0,0,0.5,0,0
123,STANSTED,TURKEY,ANKARA (ESENBOGA),PEGASUS AIRLINES,S,22,0,4.545455,27.272727,18.181818,18.181818,22.727273,9.090909,0,0,0,0,22.454545,75,10.1875
123,STANSTED,TURKEY,ANKARA (ESENBOGA),THY TURKISH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5
123,STANSTED,TURKEY,ANTALYA,JET2.COM LTD,S,18,0,0,16.666667,61.111111,22.222222,0,0,0,0,0,0,8.888889,78.571429,12.357143
123,STANSTED,TURKEY,ANTALYA,PEGASUS AIRLINES,S,28,0,3.571429,17.857143,42.857143,14.285714,7.142857,7.142857,0,7.142857,0,0,29.357143,83.333333,6.944444
123,STANSTED,TURKEY,ISTANBUL (SABIHA GOKCEN),PEGASUS AIRLINES,S,229,0,3.930131,27.510917,31.441048,18.777293,8.733624,1.746725,3.056769,2.183406,2.620087,0,35.19214,71.6,14.700855
123,STANSTED,TURKEY,ISTANBUL (SABIHA GOKCEN),THY TURKISH AIRLINES,S,122,2,5.645161,32.258065,33.064516,12.903226,8.064516,3.225806,0,1.612903,1.612903,1.612903,21.377049,58.156028,23.378571
123,STANSTED,TURKEY,IZMIR (ADNAN MENDERES),PEGASUS AIRLINES,S,62,0,14.516129,46.774194,27.419355,6.451613,4.83871,0,0,0,0,0,5.064516,83.333333,5.203704
123,STANSTED,TURKEY,IZMIR (ADNAN MENDERES),THY TURKISH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
123,MANCHESTER,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,S,26,0,11.538462,15.384615,30.769231,23.076923,11.538462,0,7.692308,0,0,0,22.923077,77.777778,17.055556
123,MANCHESTER,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,S,28,0,0,0,14.285714,14.285714,32.142857,35.714286,3.571429,0,0,0,52.857143,31.818182,35
123,MANCHESTER,CANADA,TORONTO,AIR TRANSAT,S,12,0,8.333333,25,8.333333,33.333333,8.333333,16.666667,0,0,0,0,27.166667,87.5,4.25
123,MANCHESTER,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,C,2,0,0,0,0,50,50,0,0,0,0,0,31,0,0
123,MANCHESTER,BARBADOS,BRIDGETOWN,AER LINGUS (UK) LTD,S,25,0,0,20,28,28,16,8,0,0,0,0,21.32,59.259259,18.666667
123,MANCHESTER,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,47,0,0,0,14.893617,14.893617,31.914894,29.787234,2.12766,6.382979,0,0,66.510638,18.181818,45.030303
123,MANCHESTER,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,S,1,0,0,0,0,100,0,0,0,0,0,0,23,0,0
123,MANCHESTER,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,C,2,0,0,0,50,50,0,0,0,0,0,0,14.5,0,0
123,MANCHESTER,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,S,45,0,26.666667,31.111111,28.888889,6.666667,2.222222,4.444444,0,0,0,0,7.666667,87.234043,6.744681
123,MANCHESTER,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,27,0,0,3.703704,14.814815,7.407407,29.62963,25.925926,11.111111,3.703704,3.703704,0,74.740741,16.666667,137.5
123,MANCHESTER,CUBA,VARADERO,TUI AIRWAYS LTD,C,14,0,0,7.142857,21.428571,0,14.285714,50,7.142857,0,0,0,58.571429,29.411765,38.176471
123,MANCHESTER,DOMINICAN REPUBLIC,PUNTA CANA,TUI AIRWAYS LTD,C,26,0,0,7.692308,11.538462,23.076923,38.461538,15.384615,3.846154,0,0,0,42.423077,34.615385,57.884615
123,MANCHESTER,MEXICO,CANCUN,TUI AIRWAYS LTD,S,31,0,6.451613,0,6.451613,12.903226,41.935484,22.580645,6.451613,3.225806,0,0,60.419355,30.555556,31.416667
123,MANCHESTER,MEXICO,PUERTO VALLARTA,TUI AIRWAYS LTD,C,8,0,0,12.5,37.5,12.5,12.5,12.5,12.5,0,0,0,42.25,62.5,17.375
123,MANCHESTER,ETHIOPIA,ADDIS ABABA,ETHIOPIAN AIRLINES,S,38,0,0,18.421053,36.842105,13.157895,23.684211,2.631579,2.631579,2.631579,0,0,26.815789,79.411765,9.588235
123,MANCHESTER,BULGARIA,SOFIA,EASYJET UK LTD,S,40,0,7.5,55,25,7.5,0,0,0,5,0,0,12.65,94.736842,4.184211
123,MANCHESTER,BULGARIA,SOFIA,JET2.COM LTD,C,8,0,0,62.5,0,37.5,0,0,0,0,0,0,9.375,80,17.3
123,MANCHESTER,BULGARIA,SOFIA,RYANAIR,S,1,0,0,0,0,0,100,0,0,0,0,0,33,0,0
123,MANCHESTER,BULGARIA,SOFIA,TUI AIRWAYS LTD,C,8,0,0,0,0,0,0,75,12.5,12.5,0,0,110.125,60,14.3
123,MANCHESTER,CZECH REPUBLIC,PRAGUE,EASYJET UK LTD,S,34,0,8.823529,41.176471,41.176471,8.823529,0,0,0,0,0,0,4.588235,88.888889,3.277778
123,MANCHESTER,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,S,18,0,0,55.555556,27.777778,16.666667,0,0,0,0,0,0,4.055556,100,1.5
123,MANCHESTER,CZECH REPUBLIC,PRAGUE,RYANAIR,S,38,0,0,13.157895,44.736842,15.789474,21.052632,0,0,0,5.263158,0,37.973684,60.714286,11.964286
123,MANCHESTER,CZECH REPUBLIC,PRAGUE,RYANAIR UK LTD,S,8,0,0,0,37.5,12.5,50,0,0,0,0,0,25.125,81.25,18.25
123,MANCHESTER,HUNGARY,BUDAPEST,JET2.COM LTD,S,18,0,11.111111,66.666667,11.111111,11.111111,0,0,0,0,0,0,2.388889,83.333333,11.166667
123,MANCHESTER,HUNGARY,BUDAPEST,RYANAIR,S,26,0,7.692308,15.384615,50,15.384615,11.538462,0,0,0,0,0,12,80.434783,9.434783
123,MANCHESTER,HUNGARY,BUDAPEST,RYANAIR UK LTD,S,18,0,0,16.666667,77.777778,5.555556,0,0,0,0,0,0,4.722222,0,0
123,MANCHESTER,LATVIA,RIGA,RYANAIR,S,26,0,0,15.384615,46.153846,11.538462,11.538462,0,7.692308,7.692308,0,0,41.923077,75,10.166667
123,MANCHESTER,LITHUANIA,KAUNAS,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,83.333333,11
123,MANCHESTER,POLAND,GDANSK,RYANAIR,S,30,0,6.666667,36.666667,40,3.333333,6.666667,6.666667,0,0,0,0,11.833333,62.5,25.75
123,MANCHESTER,POLAND,KATOWICE,RYANAIR,S,18,0,0,22.222222,33.333333,16.666667,11.111111,5.555556,11.111111,0,0,0,29.611111,50,14.375
123,MANCHESTER,POLAND,KRAKOW,EASYJET UK LTD,S,22,0,4.545455,63.636364,27.272727,0,0,0,4.545455,0,0,0,6.909091,100,0.2
123,MANCHESTER,POLAND,KRAKOW,JET2.COM LTD,S,18,0,5.555556,61.111111,33.333333,0,0,0,0,0,0,0,2.388889,77.777778,10.777778
123,MANCHESTER,POLAND,KRAKOW,RYANAIR,S,40,0,2.5,27.5,27.5,22.5,17.5,2.5,0,0,0,0,16.275,70,12.6
123,MANCHESTER,POLAND,KRAKOW,RYANAIR UK LTD,S,8,0,0,62.5,0,12.5,0,0,0,25,0,0,62.75,0,0
123,MANCHESTER,POLAND,POZNAN,RYANAIR,S,18,0,5.555556,55.555556,33.333333,5.555556,0,0,0,0,0,0,2.444444,75,18
123,MANCHESTER,POLAND,RZESZOW,RYANAIR,S,2,0,0,0,50,50,0,0,0,0,0,0,10,100,0.333333
123,MANCHESTER,POLAND,RZESZOW,RYANAIR UK LTD,S,18,0,0,66.666667,16.666667,11.111111,5.555556,0,0,0,0,0,5.5,0,0
123,MANCHESTER,POLAND,WARSAW (CHOPIN),WIZZ AIR,S,1,1,0,0,50,0,0,0,0,0,0,50,14,0,0
123,MANCHESTER,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,22,0,4.545455,36.363636,50,9.090909,0,0,0,0,0,0,5.363636,100,0
123,MANCHESTER,POLAND,WROCLAW,RYANAIR,S,18,0,0,16.666667,33.333333,33.333333,11.111111,5.555556,0,0,0,0,17.611111,75,13.75
123,MANCHESTER,ROMANIA,BUCHAREST (OTOPENI),RYANAIR,S,22,0,4.545455,27.272727,50,9.090909,9.090909,0,0,0,0,0,8.863636,83.333333,5.5
123,MANCHESTER,ROMANIA,CLUJ NAPOCA,RYANAIR,S,2,0,0,50,0,50,0,0,0,0,0,0,10.5,0,0
123,MANCHESTER,ROMANIA,SUCEAVA,RYANAIR,S,18,3,0,38.095238,19.047619,9.52381,9.52381,4.761905,4.761905,0,0,14.285714,19.166667,50,50.833333
123,MANCHESTER,SLOVAK REPUBLIC,BRATISLAVA,RYANAIR,S,18,0,0,44.444444,27.777778,16.666667,0,11.111111,0,0,0,0,17.611111,75,20.375
