period_id,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
124,GATWICK,SPAIN,BARCELONA,VUELING AIRLINES,S,354,0,15.819209,35.59322,27.118644,10.734463,7.627119,2.542373,0.564972,0,0,0,0,10.655367,88.297872,15.095745
124,GATWICK,SPAIN,BILBAO,EASYJET UK LTD,S,16,0,18.75,31.25,50,0,0,0,0,0,0,0,0,2,0,0
124,GATWICK,SPAIN,BILBAO,VUELING AIRLINES,S,154,0,9.74026,53.896104,24.025974,9.74026,2.597403,0,0,0,0,0,0,4.214286,85.294118,4.794118
124,GATWICK,SPAIN,MURCIA INTERNATIONAL,EASYJET UK LTD,S,42,0,26.190476,42.857143,19.047619,4.761905,7.142857,0,0,0,0,0,0,4.428571,89.473684,5.763158
124,GATWICK,SPAIN,GRANADA,VUELING AIRLINES,S,14,0,14.285714,42.857143,28.571429,14.285714,0,0,0,0,0,0,0,3.928571,0,0
124,GATWICK,SPAIN,A CORUNA,VUELING AIRLINES,S,25,1,7.692308,26.923077,50,11.538462,0,0,0,0,0,0,3.846154,5.96,0,0
124,GATWICK,SPAIN,MADRID,AIR EUROPA,S,112,0,0.892857,33.928571,33.928571,16.071429,3.571429,9.821429,1.785714,0,0,0,0,17.928571,91.071429,4.133929
124,GATWICK,SPAIN,MADRID,EASYJET UK LTD,S,164,0,12.195122,45.731707,25,6.707317,6.097561,3.04878,1.219512,0,0,0,0,9.878049,78.16092,19.471264
124,GATWICK,SPAIN,MADRID,IBERIA EXPRESS,S,79,1,17.5,31.25,25,8.75,7.5,6.25,0,2.5,0,0,1.25,17.468354,0,0
124,GATWICK,SPAIN,MAHON,EASYJET UK LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.666667,34.25
124,GATWICK,SPAIN,MAHON,VUELING AIRLINES,S,8,2,0,30,50,0,0,0,0,0,0,0,20,2,0,0
124,GATWICK,SPAIN,MALAGA,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9
124,GATWICK,SPAIN,MALAGA,BRITISH AIRWAYS PLC,S,76,2,14.102564,24.358974,38.461538,12.820513,6.410256,1.282051,0,0,0,0,2.564103,8.421053,0,0
124,GATWICK,SPAIN,MALAGA,EASYJET UK LTD,S,144,0,18.055556,40.277778,29.861111,8.333333,3.472222,0,0,0,0,0,0,4.930556,83.673469,13.326531
124,GATWICK,SPAIN,MALAGA,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.340426,13.340426
124,GATWICK,SPAIN,MALAGA,VUELING AIRLINES,S,102,0,9.803922,34.313725,30.392157,8.823529,9.803922,5.882353,0.980392,0,0,0,0,15.176471,0,0
124,GATWICK,SPAIN,MALAGA,WIZZ AIR UK LTD,S,32,0,12.5,25,50,6.25,3.125,3.125,0,0,0,0,0,8.40625,0,0
124,GATWICK,SPAIN,PALMA DE MALLORCA,BRITISH AIRWAYS PLC,S,20,0,5,15,40,10,25,5,0,0,0,0,0,20.75,0,0
124,GATWICK,SPAIN,PALMA DE MALLORCA,EASYJET UK LTD,S,92,0,11.956522,41.304348,27.173913,11.956522,4.347826,3.26087,0,0,0,0,0,8.565217,81.707317,10.304878
124,GATWICK,SPAIN,PALMA DE MALLORCA,WIZZ AIR UK LTD,S,32,0,3.125,21.875,18.75,6.25,31.25,18.75,0,0,0,0,0,29.6875,0,0
124,GATWICK,SPAIN,SANTIAGO DE COMPOSTELA (SPAIN),VUELING AIRLINES,S,40,0,10,62.5,22.5,0,0,0,5,0,0,0,0,8.075,100,0
124,GATWICK,SPAIN,SEVILLE,BRITISH AIRWAYS PLC,S,50,0,18,48,20,8,6,0,0,0,0,0,0,6.52,0,0
124,GATWICK,SPAIN,SEVILLE,EASYJET UK LTD,S,72,0,18.055556,31.944444,30.555556,11.111111,5.555556,1.388889,0,1.388889,0,0,0,10.666667,92.857143,11.238095
124,GATWICK,SPAIN,SEVILLE,VUELING AIRLINES,S,28,0,10.714286,42.857143,28.571429,7.142857,7.142857,3.571429,0,0,0,0,0,9.178571,0,0
124,GATWICK,SPAIN,VALENCIA,EASYJET UK LTD,S,104,0,10.576923,45.192308,27.884615,10.576923,2.884615,2.884615,0,0,0,0,0,7.75,81.818182,20.227273
124,GATWICK,SPAIN,VALENCIA,VUELING AIRLINES,S,38,0,15.789474,52.631579,18.421053,10.526316,0,2.631579,0,0,0,0,0,5.078947,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),ARRECIFE,BRITISH AIRWAYS PLC,S,54,0,22.222222,16.666667,42.592593,7.407407,1.851852,7.407407,1.851852,0,0,0,0,14.555556,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),ARRECIFE,EASYJET UK LTD,S,104,0,8.653846,25.961538,40.384615,15.384615,5.769231,0.961538,2.884615,0,0,0,0,12.365385,80.909091,10.663636
124,GATWICK,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,21,0,4.761905,33.333333,33.333333,9.52381,4.761905,9.52381,0,4.761905,0,0,0,24.285714,90.909091,6.090909
124,GATWICK,SPAIN(CANARY ISLANDS),ARRECIFE,VUELING AIRLINES,S,14,0,35.714286,7.142857,28.571429,21.428571,7.142857,0,0,0,0,0,0,9.071429,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),FUERTEVENTURA,EASYJET UK LTD,S,68,0,5.882353,30.882353,38.235294,10.294118,13.235294,1.470588,0,0,0,0,0,11.044118,78.431373,9.06
124,GATWICK,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,C,13,0,0,23.076923,38.461538,15.384615,15.384615,7.692308,0,0,0,0,0,17.692308,75,9.625
124,GATWICK,SPAIN(CANARY ISLANDS),LAS PALMAS,BRITISH AIRWAYS PLC,S,32,0,12.5,40.625,25,9.375,12.5,0,0,0,0,0,0,9.03125,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),LAS PALMAS,EASYJET UK LTD,S,70,1,4.225352,42.253521,30.985915,11.267606,5.633803,4.225352,0,0,0,0,1.408451,11.057143,83.333333,7.25
124,GATWICK,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,21,0,0,4.761905,52.380952,28.571429,9.52381,4.761905,0,0,0,0,0,16.761905,85.714286,13.904762
124,GATWICK,SPAIN(CANARY ISLANDS),LAS PALMAS,VUELING AIRLINES,S,14,0,28.571429,50,21.428571,0,0,0,0,0,0,0,0,1,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),SANTA CRUZ DE LA PALMA,TUI AIRWAYS LTD,C,5,0,0,20,20,20,20,20,0,0,0,0,0,26.4,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),BRITISH AIRWAYS PLC,C,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),BRITISH AIRWAYS PLC,S,118,1,22.689076,23.529412,33.613445,10.084034,6.722689,1.680672,0,0,0.840336,0,0.840336,20.898305,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),EASYJET UK LTD,S,148,0,13.513514,23.648649,39.864865,11.486486,6.081081,2.702703,0.675676,1.351351,0.675676,0,0,16.290541,85.815603,9.156028
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,C,16,0,18.75,43.75,25,6.25,0,6.25,0,0,0,0,0,8.1875,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,45,0,2.222222,24.444444,53.333333,11.111111,6.666667,2.222222,0,0,0,0,0,10.733333,72.727273,14.022727
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),VUELING AIRLINES,S,22,0,9.090909,13.636364,36.363636,31.818182,9.090909,0,0,0,0,0,0,15.727273,0,0
124,GATWICK,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),WIZZ AIR UK LTD,S,40,0,10,17.5,55,7.5,5,5,0,0,0,0,0,12.35,0,0
124,GATWICK,SWEDEN,SCANDINAVIAN MOUNTAINS AIRPORT,SMARTWINGS,C,2,0,0,0,100,0,0,0,0,0,0,0,0,6,0,0
124,GATWICK,SWEDEN,SCANDINAVIAN MOUNTAINS AIRPORT,TRANSAVIA,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,20.5
124,GATWICK,SWEDEN,GOTEBORG (LANDVETTER),JET2.COM LTD,C,2,0,50,0,50,0,0,0,0,0,0,0,0,3,0,0
124,GATWICK,SWEDEN,STOCKHOLM (ARLANDA),NORWEGIAN AIR INTERNATIONAL,S,184,0,13.043478,53.804348,21.73913,3.26087,5.978261,1.630435,0.543478,0,0,0,0,6.869565,90,4.62
124,GATWICK,SWITZERLAND,BALE MULHOUSE,EASYJET UK LTD,S,116,0,15.517241,40.517241,25,13.793103,3.448276,0,1.724138,0,0,0,0,7.844828,86.170213,8
124,GATWICK,SWITZERLAND,GENEVA,BRITISH AIRWAYS PLC,S,218,6,8.482143,38.392857,30.357143,7.589286,6.696429,5.357143,0.446429,0,0,0,2.678571,12.444954,0,0
124,GATWICK,SWITZERLAND,GENEVA,EASYJET UK LTD,S,438,0,4.794521,38.356164,32.191781,12.785388,7.305936,3.881279,0.228311,0.456621,0,0,0,11.796804,66.292135,20.650568
124,GATWICK,SWITZERLAND,GENEVA,SWISS AIRLINES,S,32,0,9.375,46.875,34.375,9.375,0,0,0,0,0,0,0,4.40625,66.666667,14.596154
124,GATWICK,SWITZERLAND,GENEVA,TUI AIRWAYS LTD,C,8,0,0,12.5,37.5,25,12.5,12.5,0,0,0,0,0,24.625,87.5,10.75
124,GATWICK,SWITZERLAND,ZURICH,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4
124,GATWICK,SWITZERLAND,ZURICH,EASYJET UK LTD,S,90,0,6.666667,43.333333,34.444444,6.666667,6.666667,2.222222,0,0,0,0,0,7.344444,75.925926,12.388889
124,GATWICK,SWITZERLAND,ZURICH,SWISS AIRLINES,S,4,0,0,25,0,25,25,25,0,0,0,0,0,35.75,0,0
124,GATWICK,TURKEY,ANTALYA,EASYJET UK LTD,S,34,0,0,14.705882,41.176471,35.294118,8.823529,0,0,0,0,0,0,15.882353,50,47.722222
124,GATWICK,TURKEY,ANTALYA,SUNEXPRESS,S,24,0,16.666667,50,25,4.166667,4.166667,0,0,0,0,0,0,3.416667,64.285714,14.928571
124,GATWICK,TURKEY,DALAMAN,EASYJET UK LTD,S,16,0,0,18.75,56.25,18.75,6.25,0,0,0,0,0,0,10.875,0,0
124,GATWICK,TURKEY,ISTANBUL,THY TURKISH AIRLINES,S,134,4,5.797101,25.362319,35.507246,13.043478,9.42029,5.797101,1.449275,0.724638,0,0,2.898551,18.320896,73.636364,12.046296
124,HEATHROW,AUSTRALIA,MELBOURNE,QANTAS,S,30,3,9.090909,24.242424,30.30303,9.090909,6.060606,3.030303,0,6.060606,3.030303,0,9.090909,44.5,64.285714,28.642857
124,HEATHROW,AUSTRALIA,PERTH (AUSTRALIA),QANTAS,S,23,1,8.333333,20.833333,41.666667,8.333333,0,8.333333,4.166667,0,4.166667,0,4.166667,36.478261,0,0
124,HEATHROW,AUSTRALIA,SYDNEY,BRITISH AIRWAYS PLC,S,56,0,5.357143,14.285714,30.357143,39.285714,5.357143,5.357143,0,0,0,0,0,15.785714,0,0
124,HEATHROW,AUSTRALIA,SYDNEY,QANTAS,C,2,0,0,0,50,0,0,50,0,0,0,0,0,50,0,0
124,HEATHROW,AUSTRALIA,SYDNEY,QANTAS,S,56,0,0,3.571429,37.5,14.285714,25,17.857143,0,1.785714,0,0,0,33.982143,89.285714,15.5
124,HEATHROW,CANADA,CALGARY,AIR CANADA,S,54,0,20.37037,38.888889,31.481481,9.259259,0,0,0,0,0,0,0,4.259259,87.5,5.25
124,HEATHROW,CANADA,CALGARY,WEST JET AIRLINES,S,56,0,5.357143,23.214286,33.928571,17.857143,7.142857,1.785714,7.142857,3.571429,0,0,0,27.75,0,0
124,HEATHROW,CANADA,HALIFAX INT,AIR CANADA,S,50,0,16,52,18,4,6,4,0,0,0,0,0,8.6,0,0
124,HEATHROW,CANADA,HALIFAX INT,BRITISH AIRWAYS PLC,S,1,0,0,0,0,0,100,0,0,0,0,0,0,45,0,0
124,HEATHROW,CANADA,MONTREAL (DORVAL),AIR CANADA,S,56,0,7.142857,26.785714,37.5,8.928571,10.714286,5.357143,0,3.571429,0,0,0,20.696429,80.555556,14.472222
124,HEATHROW,CANADA,MONTREAL (DORVAL),BRITISH AIRWAYS PLC,S,52,0,1.923077,7.692308,25,26.923077,21.153846,7.692308,5.769231,3.846154,0,0,0,39.557692,65.384615,32.115385
124,HEATHROW,CANADA,ST JOHNS,BRITISH AIRWAYS PLC,S,1,0,0,0,0,0,100,0,0,0,0,0,0,43,0,0
124,HEATHROW,CANADA,TORONTO,AIR CANADA,S,166,4,3.529412,29.411765,35.882353,11.764706,7.647059,5.882353,1.176471,2.352941,0,0,2.352941,19.307229,92.857143,5.074074
124,HEATHROW,CANADA,TORONTO,BRITISH AIRWAYS PLC,S,112,1,1.769912,9.734513,24.778761,20.353982,22.123894,17.699115,1.769912,0.884956,0,0,0.884956,35.214286,73.4375,12.609375
124,HEATHROW,CANADA,VANCOUVER,AIR CANADA,S,56,1,12.280702,14.035088,29.824561,14.035088,5.263158,12.280702,7.017544,3.508772,0,0,1.754386,37.196429,85,5.5
124,HEATHROW,CANADA,VANCOUVER,BRITISH AIRWAYS PLC,S,56,0,8.928571,14.285714,25,21.428571,25,5.357143,0,0,0,0,0,21.375,59.090909,33.386364
124,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,C,8,0,12.5,12.5,25,0,25,25,0,0,0,0,0,36.875,100,9
124,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC AIRWAYS LTD,S,38,0,26.315789,34.210526,28.947368,2.631579,7.894737,0,0,0,0,0,0,6.368421,100,2
124,HEATHROW,ANTIGUA AND BARBUDA,ANTIGUA,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,6.95
124,HEATHROW,BARBADOS,BRIDGETOWN,BRITISH AIRWAYS PLC,S,56,0,5.357143,25,39.285714,17.857143,8.928571,3.571429,0,0,0,0,0,13.285714,55.357143,37.928571
124,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,C,4,0,0,0,25,0,25,50,0,0,0,0,0,52.25,100,0
124,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC AIRWAYS LTD,S,56,3,20.338983,23.728814,30.508475,11.864407,6.779661,0,0,1.694915,0,0,5.084746,13.375,82.608696,13.565217
124,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC INTERNATIONAL,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.5
124,HEATHROW,BARBADOS,BRIDGETOWN,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.222222,58.611111
124,HEATHROW,BERMUDA,BERMUDA,BRITISH AIRWAYS PLC,S,40,0,0,20,27.5,25,15,12.5,0,0,0,0,0,23.65,75,13.28125
124,HEATHROW,CAYMAN ISLANDS,GRAND CAYMAN,BRITISH AIRWAYS PLC,S,48,0,8.333333,16.666667,41.666667,18.75,10.416667,4.166667,0,0,0,0,0,14.583333,50,71.5
124,HEATHROW,GRENADA,GRENADA,VIRGIN ATLANTIC AIRWAYS LTD,S,16,1,5.882353,5.882353,41.176471,5.882353,23.529412,11.764706,0,0,0,0,5.882353,24.5,87.5,8.6875
124,HEATHROW,JAMAICA,MONTEGO BAY,VIRGIN ATLANTIC AIRWAYS LTD,S,56,1,10.526316,12.280702,49.122807,17.54386,5.263158,3.508772,0,0,0,0,1.754386,11.803571,73.170732,13.585366
124,HEATHROW,SAINT VINCENT AND THE GRENADINES,E T JOSHUA,VIRGIN ATLANTIC AIRWAYS LTD,S,16,0,12.5,25,43.75,12.5,0,6.25,0,0,0,0,0,9.875,93.75,6
124,HEATHROW,ST LUCIA,ST LUCIA (HEWANORRA),BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.166667,31.083333
124,HEATHROW,ST LUCIA,ST LUCIA (HEWANORRA),VIRGIN ATLANTIC AIRWAYS LTD,S,23,0,13.043478,26.086957,39.130435,4.347826,8.695652,8.695652,0,0,0,0,0,13.565217,79.166667,13.25
124,HEATHROW,TRINIDAD AND TOBAGO,TOBAGO,VIRGIN ATLANTIC AIRWAYS LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.666667,2.666667
124,HEATHROW,TRINIDAD AND TOBAGO,TOBAGO,VIRGIN ATLANTIC INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
124,HEATHROW,TURKS AND CAICOS ISLANDS,PROVIDENCIALES,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.25,9.6875
124,HEATHROW,MEXICO,MEXICO CITY,AEROMEXICO,S,56,0,12.5,33.928571,46.428571,5.357143,1.785714,0,0,0,0,0,0,3.535714,0,0
124,HEATHROW,MEXICO,MEXICO CITY,BRITISH AIRWAYS PLC,S,40,0,0,22.5,22.5,22.5,17.5,7.5,7.5,0,0,0,0,31.6,63.636364,31.181818
124,HEATHROW,ETHIOPIA,ADDIS ABABA,ETHIOPIAN AIRLINES,S,56,0,3.571429,33.928571,44.642857,14.285714,3.571429,0,0,0,0,0,0,7.392857,89.285714,5.446429
124,HEATHROW,KENYA,NAIROBI,BRITISH AIRWAYS PLC,S,56,0,16.071429,17.857143,35.714286,10.714286,8.928571,8.928571,1.785714,0,0,0,0,19.625,47.5,26.75
124,HEATHROW,KENYA,NAIROBI,KENYA AIRWAYS,S,88,1,2.247191,17.977528,33.707865,14.606742,16.853933,6.741573,1.123596,5.617978,0,0,1.123596,31.886364,76.785714,15
124,HEATHROW,RWANDA,KIGALI,RWANDAIR EXPRESS,S,32,0,0,9.375,40.625,34.375,3.125,6.25,3.125,0,3.125,0,0,39.875,56.25,27.8125
124,HEATHROW,ALBANIA,TIRANA,BRITISH AIRWAYS PLC,S,34,0,2.941176,11.764706,47.058824,17.647059,14.705882,5.882353,0,0,0,0,0,17,55.555556,28.5
124,HEATHROW,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AZERBAIJAN AIRLINES (AZAL),S,14,0,14.285714,7.142857,21.428571,42.857143,14.285714,0,0,0,0,0,0,16.5,93.75,1.4375
124,HEATHROW,BULGARIA,SOFIA,BRITISH AIRWAYS PLC,S,46,0,8.695652,21.73913,30.434783,23.913043,13.043478,2.173913,0,0,0,0,0,14.913043,66.666667,12
124,HEATHROW,BULGARIA,SOFIA,BULGARIA AIR,S,38,0,10.526316,26.315789,47.368421,7.894737,5.263158,0,0,2.631579,0,0,0,12.921053,79.166667,11.625
124,HEATHROW,CZECH REPUBLIC,PRAGUE,BRITISH AIRWAYS PLC,S,208,2,11.428571,26.666667,32.857143,14.761905,6.190476,6.190476,0.952381,0,0,0,0.952381,14.639423,66.26506,13.619718
124,HEATHROW,HUNGARY,BUDAPEST,BRITISH AIRWAYS PLC,S,134,0,16.41791,22.38806,35.820896,12.686567,8.208955,2.985075,1.492537,0,0,0,0,13.641791,79.279279,9.87619
124,HEATHROW,KAZAKHSTAN,ALMATY,AIR ASTANA,S,18,0,5.555556,5.555556,44.444444,27.777778,5.555556,5.555556,5.555556,0,0,0,0,23.555556,0,0
124,HEATHROW,POLAND,KRAKOW,BRITISH AIRWAYS PLC,S,46,2,8.333333,20.833333,45.833333,10.416667,4.166667,6.25,0,0,0,0,4.166667,12.23913,50,18.25
124,HEATHROW,POLAND,WARSAW (CHOPIN),BRITISH AIRWAYS PLC,S,160,0,5.625,25.625,35,13.75,16.875,0.625,2.5,0,0,0,0,17.28125,60.465116,41.317073
124,HEATHROW,POLAND,WARSAW (CHOPIN),LOT-POLISH AIRLINES,S,144,0,6.25,27.777778,40.277778,14.583333,7.638889,3.472222,0,0,0,0,0,11.840278,38,35.2
124,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),BLUE AIR TRANSPORT AERIAN,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.833333,21.583333
124,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),BRITISH AIRWAYS PLC,S,96,0,8.333333,16.666667,36.458333,12.5,15.625,5.208333,3.125,2.083333,0,0,0,25.760417,65,44.948718
124,HEATHROW,ROMANIA,BUCHAREST (OTOPENI),TAROM,S,34,0,23.529412,35.294118,35.294118,0,5.882353,0,0,0,0,0,0,4.735294,57.142857,19.678571
124,HEATHROW,RUSSIA,MOSCOW (DOMODEDOVO),BRITISH AIRWAYS PLC,S,0,1,0,0,0,0,0,0,0,0,0,0,100,0,16.666667,37.7
124,HEATHROW,RUSSIA,MOSCOW (SHEREMETYEVO),AEROFLOT,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.358974,7.323529
124,HEATHROW,UZBEKISTAN,TASHKENT,UZBEKISTAN AIRLINES,S,16,0,6.25,31.25,43.75,18.75,0,0,0,0,0,0,0,6.75,44.444444,19.555556
124,HEATHROW,BRUNEI,BANDAR SERI BEGAWAN,ROYAL BRUNEI AIRLINES,S,23,0,0,17.391304,39.130435,4.347826,34.782609,4.347826,0,0,0,0,0,23.695652,50,12
124,HEATHROW,CHINA,BEIJING,AIR CHINA,S,8,9,11.764706,11.764706,17.647059,0,5.882353,0,0,0,0,0,52.941176,8.75,0,0
124,HEATHROW,CHINA,BEIJING,BRITISH AIRWAYS PLC,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28
124,HEATHROW,CHINA,GUANGZHOU BAIYUN INTERNATIONAL,CHINA SOUTHERN,S,8,0,12.5,37.5,12.5,37.5,0,0,0,0,0,0,0,9.625,0,0
124,HEATHROW,CHINA,CHANGSHA HUANGHUA INTERNATIONAL AIRPORT,HAINAN AIRLINES,S,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,HEATHROW,CHINA,CHENGDU,AIR CHINA,S,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
124,HEATHROW,CHINA,QINGDAO,BEIJING CAPITAL AIRLINES,S,8,0,0,62.5,25,12.5,0,0,0,0,0,0,0,2.25,0,0
124,HEATHROW,CHINA,SHANGHAI (PU DONG),AIR CHINA,S,8,2,0,10,40,30,0,0,0,0,0,0,20,12.375,0,0
124,HEATHROW,CHINA,SHANGHAI (PU DONG),CHINA EASTERN AIRLINES,S,8,2,10,10,50,10,0,0,0,0,0,0,20,7.5,0,0
124,HEATHROW,HONG KONG,HONG KONG (CHEK LAP KOK),BRITISH AIRWAYS PLC,S,56,0,10.714286,19.642857,28.571429,25,8.928571,5.357143,1.785714,0,0,0,0,18.375,0,0
124,HEATHROW,HONG KONG,HONG KONG (CHEK LAP KOK),CATHAY PACIFIC AIRWAYS,S,200,0,7.5,16.5,39,22.5,11.5,0.5,2,0,0.5,0,0,17.33,83.333333,8.166667
124,HEATHROW,JAPAN,TOKYO (HANEDA),ALL NIPPON AIRWAYS,S,56,0,17.857143,39.285714,39.285714,3.571429,0,0,0,0,0,0,0,2.464286,92.5,3.1
124,HEATHROW,JAPAN,TOKYO (HANEDA),BRITISH AIRWAYS PLC,S,56,0,10.714286,8.928571,44.642857,14.285714,12.5,3.571429,5.357143,0,0,0,0,21.375,0,0
124,HEATHROW,JAPAN,TOKYO (HANEDA),JAPAN AIRLINES,S,108,0,10.185185,34.259259,42.592593,9.259259,2.777778,0.925926,0,0,0,0,0,5.527778,89.090909,7.272727
124,HEATHROW,MALAYSIA,KUALA LUMPUR (SEPANG),MALAYSIAN AIRLINES SYSTEM-MAS,S,112,0,11.607143,48.214286,18.75,9.821429,9.821429,1.785714,0,0,0,0,0,9.428571,73.333333,12.1
124,HEATHROW,PHILIPPINES,MANILA,PHILIPPINE AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,15.75
124,HEATHROW,REPUBLIC OF KOREA,SEOUL (INCHEON),ASIANA AIRLINES,S,48,0,25,14.583333,35.416667,18.75,6.25,0,0,0,0,0,0,9.125,91.666667,7.583333
124,HEATHROW,REPUBLIC OF KOREA,SEOUL (INCHEON),KOREAN AIR,S,56,0,3.571429,26.785714,30.357143,16.071429,21.428571,1.785714,0,0,0,0,0,16.678571,86.363636,8.409091
124,HEATHROW,SINGAPORE,SINGAPORE,BRITISH AIRWAYS PLC,S,56,0,3.571429,10.714286,37.5,25,17.857143,3.571429,1.785714,0,0,0,0,20.357143,59.375,26.15625
124,HEATHROW,SINGAPORE,SINGAPORE,SINGAPORE AIRLINES,S,224,0,5.357143,39.732143,29.017857,13.839286,9.375,1.785714,0.892857,0,0,0,0,11.830357,78.571429,15.779762
124,HEATHROW,TAIWAN,TAIPEI,CHINA AIRLINES,S,32,0,0,28.125,43.75,18.75,3.125,6.25,0,0,0,0,0,12.84375,66.666667,12.833333
124,HEATHROW,TAIWAN,TAIPEI,EVA AIR,S,56,0,0,0,16.071429,28.571429,42.857143,12.5,0,0,0,0,0,35.767857,100,0
124,HEATHROW,THAILAND,BANGKOK SUVARNABHUMI,THAI AIRWAYS INTERNATIONAL,S,112,0,0.892857,17.857143,37.5,33.928571,9.821429,0,0,0,0,0,0,13.839286,56.25,15.583333
124,HEATHROW,VIETNAM,HANOI,VIETNAM AIRLINES,S,32,0,0,28.125,28.125,12.5,28.125,3.125,0,0,0,0,0,20.6875,71.428571,16
124,HEATHROW,VIETNAM,HO CHI MINH CITY,VIETNAM AIRLINES,S,24,0,0,25,29.166667,16.666667,25,4.166667,0,0,0,0,0,18.875,0,0
124,HEATHROW,MALDIVE ISLANDS,MALE INTERNATIONAL,BRITISH AIRWAYS PLC,S,56,0,8.928571,21.428571,30.357143,14.285714,17.857143,3.571429,3.571429,0,0,0,0,21.910714,55,31.55
124,HEATHROW,MAURITIUS,MAURITIUS,AIR MAURITIUS LTD,S,40,6,2.173913,30.434783,30.434783,13.043478,10.869565,0,0,0,0,0,13.043478,11.325,78.26087,9.318182
124,HEATHROW,BANGLADESH,DHAKHA,BIMAN BANGLADESH AIRLINES,S,32,0,0,9.375,28.125,31.25,21.875,6.25,3.125,0,0,0,0,25.6875,43.75,24.125
124,HEATHROW,INDIA,AHMEDABAD,AIR INDIA,S,32,0,12.5,34.375,15.625,9.375,21.875,3.125,3.125,0,0,0,0,20.5,43.75,59.6875
124,HEATHROW,INDIA,AMRITSAR,AIR INDIA,S,24,0,29.166667,16.666667,20.833333,8.333333,12.5,12.5,0,0,0,0,0,19.458333,50,59.375
124,HEATHROW,INDIA,BANGALORE (BENGALURU),AIR INDIA,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,35.8125
