flight_id,period_id,airport_id,city_id,airline_id,scheduled_charter,number_flights_matched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay,flights_unmatched_percent,previous_year_month_flights_matched
12165,127,2004,592,1130,S,62,0,3.225806,37.096774,27.419355,22.580645,3.225806,1.612903,1.612903,3.225806,0,0,18,68.518519,13.537037,,54
12166,127,2004,813,1121,S,26,0,7.692308,34.615385,42.307692,3.846154,7.692308,0,3.846154,0,0,0,11.769231,33.333333,35.166667,,18
12167,127,2004,705,1127,S,18,0,0,38.888889,33.333333,5.555556,5.555556,5.555556,11.111111,0,0,0,24.333333,77.777778,10,,18
12168,127,2004,705,1121,S,8,0,12.5,12.5,25,12.5,12.5,25,0,0,0,0,31.375,0,0,,0
12169,127,2004,705,1122,C,8,0,0,0,62.5,12.5,0,25,0,0,0,0,25.625,0,50.375,,8
12170,127,2004,729,1127,S,46,0,8.695652,21.73913,45.652174,13.043478,8.695652,2.173913,0,0,0,0,11.326087,56.521739,32.543478,,46
12171,127,2004,729,1121,S,18,0,5.555556,22.222222,27.777778,27.777778,11.111111,0,5.555556,0,0,0,20.111111,23.076923,46,,26
12172,127,2004,729,1122,C,29,0,3.448276,27.586207,51.724138,10.344828,6.896552,0,0,0,0,0,9.103448,19.230769,38.423077,,26
12173,127,2004,788,1112,C,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,,2
12174,127,2004,788,1121,S,28,0,3.571429,28.571429,46.428571,10.714286,10.714286,0,0,0,0,0,9.892857,27.777778,28.944444,,18
12175,127,2004,789,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,,1
12176,127,2004,789,1127,S,30,0,6.666667,26.666667,40,16.666667,3.333333,3.333333,0,3.333333,0,0,21.066667,46.428571,41.535714,,28
12177,127,2004,789,1122,C,32,0,0,25,34.375,28.125,6.25,6.25,0,0,0,0,15.0625,31.034483,67.689655,,29
12178,127,2004,790,1150,S,0,0,0,0,0,0,0,0,0,0,0,0,0,73.529412,21.705882,,34
12179,127,2004,790,1127,S,62,0,12.903226,19.354839,40.322581,17.741935,8.064516,1.612903,0,0,0,0,10.790323,33.870968,41.951613,,62
12180,127,2004,790,1121,S,78,0,0,19.230769,42.307692,17.948718,11.538462,6.410256,2.564103,0,0,0,21,46.938776,36.908163,,98
12181,127,2004,790,1122,C,19,0,0,15.789474,31.578947,21.052632,31.578947,0,0,0,0,0,19.842105,11.111111,48.277778,,18
12182,127,2004,841,1282,C,1,0,0,0,0,100,0,0,0,0,0,0,23,0,0,,0
12183,127,2004,841,1150,S,4,0,25,25,0,50,0,0,0,0,0,0,11,76.086957,10.108696,,46
12184,127,2004,841,1127,S,104,0,3.846154,31.730769,50.961538,4.807692,4.807692,1.923077,1.923077,0,0,0,10.682692,37.804878,50.792683,,82
12185,127,2004,841,1121,S,80,0,1.25,22.5,26.25,23.75,16.25,3.75,6.25,0,0,0,26.35,43.023256,42.325581,,86
12186,127,2004,841,1122,C,40,0,2.5,17.5,42.5,22.5,10,5,0,0,0,0,17.1,10.638298,71.595745,,47
12187,127,2004,1036,1127,S,20,0,15,40,15,15,15,0,0,0,0,0,10.55,60,35.65,,20
12188,127,2004,1036,1121,S,0,0,0,0,0,0,0,0,0,0,0,0,0,77.777778,11.555556,,18
12189,127,2004,1036,1122,C,23,0,0,26.086957,39.130435,30.434783,4.347826,0,0,0,0,0,11.913043,23.809524,32.619048,,21
12190,127,2004,891,1121,S,18,0,16.666667,44.444444,16.666667,5.555556,5.555556,0,5.555556,5.555556,0,0,22.611111,0,0,,0
12191,127,2004,575,1127,S,62,0,6.451613,22.580645,46.774194,17.741935,3.225806,3.225806,0,0,0,0,10.177419,58.064516,24.225806,,62
12192,127,2004,575,1121,S,18,0,0,22.222222,50,11.111111,5.555556,11.111111,0,0,0,0,19.611111,38.888889,27.611111,,18
12193,127,2004,575,1122,C,26,0,0,3.846154,30.769231,34.615385,26.923077,3.846154,0,0,0,0,23.461538,57.142857,19.964286,,28
12194,127,2004,697,1127,S,33,0,3.030303,24.242424,48.484848,15.151515,6.060606,3.030303,0,0,0,0,10.727273,58.62069,19.62069,,29
12195,127,2004,697,1121,S,8,0,0,25,50,12.5,12.5,0,0,0,0,0,10.5,61.111111,21.277778,,18
12196,127,2004,697,1122,C,18,0,0,5.555556,27.777778,33.333333,27.777778,5.555556,0,0,0,0,26.222222,25,59.8125,,16
12197,127,2004,767,1127,S,42,0,11.904762,33.333333,38.095238,9.52381,2.380952,4.761905,0,0,0,0,7.738095,47.727273,23.840909,,44
12198,127,2004,767,1121,S,18,0,0,16.666667,50,16.666667,5.555556,5.555556,0,5.555556,0,0,25.722222,50,33.722222,,18
12199,127,2004,767,1122,C,26,0,0,15.384615,38.461538,26.923077,11.538462,7.692308,0,0,0,0,18.653846,26.923077,47.153846,,26
12200,127,2004,934,1127,S,82,0,8.536585,25.609756,34.146341,17.073171,12.195122,2.439024,0,0,0,0,13.585366,40.789474,48.702703,,74
12201,127,2004,934,1121,S,36,0,0,22.222222,36.111111,25,16.666667,0,0,0,0,0,15.361111,63.888889,12.222222,,36
12202,127,2004,934,1122,C,36,0,5.555556,25,30.555556,16.666667,11.111111,5.555556,2.777778,2.777778,0,0,24.638889,44.444444,41.083333,,36
12203,127,2004,914,1134,S,0,0,0,0,0,0,0,0,0,0,0,0,0,61.111111,23.666667,,18
12204,127,2004,914,1121,S,16,0,0,25,31.25,25,12.5,0,6.25,0,0,0,24.375,0,0,,0
12205,127,2004,702,1152,S,2,0,0,0,0,0,0,100,0,0,0,0,106.5,0,0,,0
12206,127,2004,702,1113,S,26,0,0,11.538462,26.923077,19.230769,15.384615,19.230769,7.692308,0,0,0,37.653846,30.769231,47.384615,,26
12207,127,2004,970,1153,S,70,2,0,8.333333,40.277778,23.611111,19.444444,5.555556,0,0,0,2.777778,21.5,50,22.333333,,36
12208,127,2004,571,1285,S,26,0,3.846154,19.230769,38.461538,3.846154,26.923077,7.692308,0,0,0,0,21.461538,42.857143,20.107143,,28
12209,127,2004,571,1286,C,3,0,0,33.333333,0,33.333333,0,0,33.333333,0,0,0,61.333333,0,0,,0
12210,127,2004,571,1127,S,64,0,1.5625,3.125,29.6875,17.1875,31.25,17.1875,0,0,0,0,33.515625,15.873016,134.507937,,63
12211,127,2004,571,1154,S,50,0,0,16,40,14,20,6,2,2,0,0,27.24,40,28.7,,20
12212,127,2004,571,1144,S,0,0,0,0,0,0,0,0,0,0,0,0,0,47.222222,23.416667,,36
12213,127,2004,571,1122,C,13,0,0,7.692308,7.692308,30.769231,23.076923,23.076923,7.692308,0,0,0,47.769231,15.384615,47.615385,,13
12214,127,2004,1000,1127,S,19,0,15.789474,10.526316,36.842105,26.315789,5.263158,5.263158,0,0,0,0,14.315789,16.666667,60.833333,,18
12215,127,2004,1000,1122,C,10,0,0,10,10,20,50,10,0,0,0,0,34.6,0,71.272727,,11
12216,127,2004,664,1285,S,18,0,11.111111,16.666667,55.555556,11.111111,5.555556,0,0,0,0,0,8.722222,68.75,15.125,,16
12217,127,2004,664,1286,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,,1
12218,127,2004,664,1127,S,62,0,3.225806,25.806452,33.870968,20.967742,11.290323,4.83871,0,0,0,0,15.435484,20.754717,110.811321,,53
12219,127,2004,664,1154,S,14,0,35.714286,14.285714,42.857143,7.142857,0,0,0,0,0,0,4.285714,0,0,,0
12220,127,2004,664,1122,C,34,0,5.882353,14.705882,35.294118,20.588235,17.647059,5.882353,0,0,0,0,19.5,16.129032,59.870968,,31
12221,127,2004,664,1122,S,1,0,0,0,100,0,0,0,0,0,0,0,6,0,113,,1
12222,127,2004,737,1144,S,124,0,12.903226,24.193548,39.516129,16.129032,4.83871,2.419355,0,0,0,0,9.548387,40.909091,24.829545,,88
12223,127,2004,739,1127,S,18,0,0,16.666667,27.777778,27.777778,27.777778,0,0,0,0,0,20.666667,22.222222,35,,18
12224,127,2004,739,1154,S,4,0,50,0,50,0,0,0,0,0,0,0,5.75,0,0,,0
12225,127,2004,739,1122,C,16,0,6.25,6.25,18.75,25,31.25,12.5,0,0,0,0,34.8125,33.333333,33.933333,,15
12226,127,2005,989,1385,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12227,127,2005,629,1121,S,16,0,12.5,37.5,50,0,0,0,0,0,0,0,1.875,72.222222,9,,18
12228,127,2005,758,1121,S,18,0,0,33.333333,33.333333,16.666667,16.666667,0,0,0,0,0,11.333333,77.777778,9.833333,,18
12229,127,2005,967,1121,S,18,0,5.555556,33.333333,50,11.111111,0,0,0,0,0,0,5.555556,75,7.125,,16
12230,127,2005,554,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,,1
12231,127,2005,973,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,,1
12232,127,2005,609,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,1
12233,127,2005,976,1111,C,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,,0
12234,127,2005,624,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12235,127,2005,683,1111,C,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12236,127,2005,684,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,11,,1
12237,127,2005,684,1163,S,36,0,0,13.888889,22.222222,22.222222,19.444444,22.222222,0,0,0,0,31.444444,0,0,,0
12238,127,2005,706,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12239,127,2005,714,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,80.769231,13,,26
12240,127,2005,732,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12,,1
12241,127,2005,741,1386,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,1
12242,127,2005,1089,1386,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12243,127,2005,775,1111,C,1,0,0,0,100,0,0,0,0,0,0,0,9,0,0,,0
12244,127,2005,699,1113,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,0
12245,127,2005,699,1122,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,0
12246,127,2005,794,1112,C,1,0,0,0,100,0,0,0,0,0,0,0,15,0,0,,0
12247,127,2005,908,1112,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,1
12248,127,2005,908,1155,S,0,0,0,0,0,0,0,0,0,0,0,0,0,57.142857,24.857143,,7
12249,127,2005,579,1279,C,1,0,0,0,0,0,0,0,100,0,0,0,142,0,0,,0
12250,127,2005,842,1122,C,10,0,10,20,30,10,20,10,0,0,0,0,19.5,37.5,216.875,,8
12251,127,2005,604,1121,S,18,0,5.555556,5.555556,44.444444,38.888889,5.555556,0,0,0,0,0,14.833333,0,0,,0
12252,127,2005,640,1121,S,16,0,6.25,56.25,18.75,12.5,0,0,0,6.25,0,0,25.625,0,0,,0
12253,127,2005,1005,1122,C,16,0,0,25,6.25,0,43.75,18.75,6.25,0,0,0,46.125,31.25,49.8125,,16
12254,127,2005,1011,1122,C,7,0,0,14.285714,57.142857,14.285714,14.285714,0,0,0,0,0,10.428571,66.666667,169.444444,,9
12255,127,2005,1011,1122,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,0
12256,127,2005,1017,1122,C,9,0,0,11.111111,77.777778,0,11.111111,0,0,0,0,0,8.666667,0,205.111111,,9
12257,127,2005,1037,1169,C,1,0,0,0,100,0,0,0,0,0,0,0,10,0,0,,0
12258,127,2005,1037,1122,C,7,0,0,14.285714,28.571429,28.571429,14.285714,0,0,0,14.285714,0,230.857143,14.285714,23.142857,,7
12259,127,2005,1048,1122,C,9,0,0,0,33.333333,11.111111,44.444444,0,0,0,11.111111,0,95.777778,33.333333,22.444444,,9
12260,127,2005,678,1121,S,18,0,0,0,38.888889,44.444444,5.555556,5.555556,0,0,5.555556,0,102.444444,61.111111,15.166667,,18
12261,127,2005,959,1121,S,18,0,5.555556,27.777778,38.888889,22.222222,0,5.555556,0,0,0,0,13.833333,0,0,,0
12262,127,2005,793,1121,S,18,0,0,16.666667,44.444444,33.333333,5.555556,0,0,0,0,0,12.777778,0,0,,0
12263,127,2005,692,1121,S,41,0,0,29.268293,21.95122,31.707317,9.756098,7.317073,0,0,0,0,18.707317,86.111111,7.083333,,36
12264,127,2005,563,1121,S,62,0,4.83871,41.935484,33.870968,8.064516,9.677419,1.612903,0,0,0,0,9.548387,81.818182,14.045455,,44
12265,127,2005,813,1121,S,28,0,7.142857,46.428571,32.142857,10.714286,0,3.571429,0,0,0,0,7.428571,84.615385,20.115385,,26
12266,127,2005,705,1121,S,18,0,5.555556,44.444444,22.222222,22.222222,5.555556,0,0,0,0,0,8.222222,69.444444,19.777778,,36
12267,127,2005,729,1122,C,1,0,0,0,100,0,0,0,0,0,0,0,10,100,0,,1
12268,127,2005,789,1122,C,9,0,0,0,44.444444,11.111111,22.222222,22.222222,0,0,0,0,35.777778,57.142857,14.857143,,7
12269,127,2005,790,1121,S,52,0,0,26.923077,48.076923,11.538462,13.461538,0,0,0,0,0,10.807692,78.846154,11.846154,,52
12270,127,2005,841,1272,C,2,0,0,0,50,50,0,0,0,0,0,0,20,50,20,,2
12271,127,2005,841,1121,S,78,0,0,23.076923,38.461538,11.538462,16.666667,3.846154,3.846154,2.564103,0,0,26.935897,77.142857,11.4,,70
12272,127,2005,841,1122,C,29,0,0,17.241379,44.827586,24.137931,10.344828,3.448276,0,0,0,0,15.172414,65.517241,14.448276,,29
12273,127,2005,841,1122,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,0
12274,127,2005,575,1122,C,8,0,0,25,37.5,37.5,0,0,0,0,0,0,8.875,62.5,208.375,,8
12275,127,2005,767,1121,S,8,0,0,37.5,37.5,12.5,12.5,0,0,0,0,0,9.75,100,1.3,,10
12276,127,2005,934,1113,S,1,0,0,0,100,0,0,0,0,0,0,0,7,0,0,,0
12277,127,2005,934,1121,S,16,0,6.25,18.75,43.75,12.5,12.5,6.25,0,0,0,0,16.0625,83.333333,7.111111,,18
12278,127,2005,934,1122,C,8,0,0,0,25,0,50,25,0,0,0,0,45.625,25,243.125,,8
12279,127,2005,792,1167,C,1,0,0,0,0,0,100,0,0,0,0,0,32,0,0,,0
12280,127,2005,792,1146,C,1,0,0,0,0,0,100,0,0,0,0,0,54,0,0,,0
12281,127,2005,571,1286,C,2,0,0,50,0,50,0,0,0,0,0,0,8,100,15,,1
12282,127,2005,664,1286,C,2,0,0,0,100,0,0,0,0,0,0,0,10,100,0,,1
12283,127,2006,730,1122,S,10,0,10,40,40,10,0,0,0,0,0,0,5.4,0,225.888889,,9
12284,127,2006,638,1122,S,7,0,0,14.285714,0,14.285714,28.571429,14.285714,0,0,28.571429,0,451.285714,5.555556,101.722222,,18
12285,127,2006,631,1122,C,6,0,0,33.333333,33.333333,33.333333,0,0,0,0,0,0,9.5,0,105.111111,,9
12286,127,2006,863,1113,S,26,0,0,7.692308,38.461538,26.923077,15.384615,11.538462,0,0,0,0,22.846154,20.689655,56.25,,28
12287,127,2006,863,1134,S,0,0,0,0,0,0,0,0,0,0,0,0,0,69.230769,20.923077,,26
12288,127,2006,629,1121,S,26,0,11.538462,53.846154,34.615385,0,0,0,0,0,0,0,0.923077,69.230769,19.5,,26
12289,127,2006,873,1121,S,18,0,22.222222,38.888889,33.333333,0,5.555556,0,0,0,0,0,4.277778,44.444444,47.166667,,18
12290,127,2006,746,1121,S,18,0,5.555556,50,27.777778,11.111111,5.555556,0,0,0,0,0,5.833333,38.888889,32.833333,,18
12291,127,2006,632,1121,S,18,0,16.666667,55.555556,27.777778,0,0,0,0,0,0,0,1.777778,0,0,,0
12292,127,2006,701,1121,S,26,0,11.538462,38.461538,46.153846,3.846154,0,0,0,0,0,0,3.038462,62.5,15.3125,,16
12293,127,2006,745,1110,S,18,0,11.111111,38.888889,27.777778,16.666667,5.555556,0,0,0,0,0,7.388889,55.555556,25.277778,,18
12294,127,2006,758,1113,S,18,0,0,11.111111,61.111111,27.777778,0,0,0,0,0,0,9.722222,69.230769,14.538462,,26
12295,127,2006,758,1121,S,18,0,5.555556,50,38.888889,5.555556,0,0,0,0,0,0,1.944444,73.076923,11.692308,,26
12296,127,2006,862,1121,S,26,0,19.230769,30.769231,30.769231,15.384615,0,0,0,3.846154,0,0,12.730769,38.461538,27.076923,,26
12297,127,2006,880,1121,S,18,0,11.111111,11.111111,33.333333,0,16.666667,22.222222,5.555556,0,0,0,34.5,27.777778,40.888889,,18
12298,127,2006,964,1121,S,26,0,3.846154,26.923077,50,11.538462,3.846154,0,3.846154,0,0,0,13.192308,61.111111,23,,18
12299,127,2006,967,1121,S,18,0,0,27.777778,44.444444,16.666667,11.111111,0,0,0,0,0,11.166667,55.555556,33.111111,,18
12300,127,2006,628,1121,S,18,0,11.111111,22.222222,55.555556,5.555556,5.555556,0,0,0,0,0,4.166667,38.888889,57,,18
12301,127,2006,726,1113,S,18,0,5.555556,22.222222,27.777778,16.666667,27.777778,0,0,0,0,0,19.388889,55.555556,21.75,,8
12302,127,2006,726,1122,S,18,0,5.555556,38.888889,50,0,5.555556,0,0,0,0,0,6.611111,0,140.611111,,18
12303,127,2006,903,1113,S,18,0,5.555556,5.555556,16.666667,16.666667,44.444444,11.111111,0,0,0,0,35.388889,0,0,,0
12304,127,2006,903,1122,S,18,0,11.111111,27.777778,33.333333,11.111111,11.111111,5.555556,0,0,0,0,14.111111,21.052632,96.588235,,17
12305,127,2006,796,1122,S,10,0,0,0,20,30,30,20,0,0,0,0,36.5,0,112,,10
12306,127,2006,686,1113,S,18,0,5.555556,22.222222,27.777778,22.222222,5.555556,16.666667,0,0,0,0,21.333333,0,0,,0
12307,127,2006,686,1122,C,1,0,0,0,0,0,0,100,0,0,0,0,85,0,0,,0
12308,127,2006,554,1111,S,52,2,9.259259,46.296296,25.925926,1.851852,3.703704,9.259259,0,0,0,3.703704,10.307692,38.636364,40.5,,42
12309,127,2006,973,1111,S,52,2,9.259259,46.296296,25.925926,1.851852,3.703704,9.259259,0,0,0,3.703704,10.307692,38.636364,40.5,,42
12310,127,2006,598,1113,S,36,0,8.333333,50,16.666667,16.666667,8.333333,0,0,0,0,0,7.472222,0,0,,0
12311,127,2006,599,1113,S,236,4,3.333333,35,27.5,15.416667,10,5.833333,1.25,0,0,1.666667,16.572034,46.111111,25.005682,,176
12312,127,2006,612,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12313,127,2006,612,1122,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,,2
12314,127,2006,683,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,2
12315,127,2006,684,1113,S,258,2,3.846154,28.461538,29.230769,11.153846,14.230769,10.384615,0.769231,1.153846,0,0.769231,22.05814,47.465438,31.471698,,212
12316,127,2006,684,1111,S,2,0,0,0,50,0,50,0,0,0,0,0,31.5,0,0,,0
12317,127,2006,690,1111,S,1,0,0,0,0,0,100,0,0,0,0,0,50,0,0,,0
12318,127,2006,706,1113,S,209,2,3.317536,41.232227,29.383886,9.478673,10.42654,4.265403,0.947867,0,0,0.947867,13.636364,52.488688,21.294393,,214
12319,127,2006,714,1142,S,56,0,3.571429,48.214286,30.357143,5.357143,1.785714,3.571429,0,7.142857,0,0,21.285714,87.037037,5.148148,,54
12320,127,2006,732,1113,S,62,0,0,29.032258,40.322581,14.516129,12.903226,1.612903,1.612903,0,0,0,14.048387,44.827586,23.517857,,56
12321,127,2006,736,1113,S,16,2,0,16.666667,33.333333,0,16.666667,16.666667,5.555556,0,0,11.111111,37.1875,22.727273,43.1,,20
12322,127,2006,741,1143,S,66,2,2.941176,22.058824,48.529412,7.352941,10.294118,2.941176,0,2.941176,0,2.941176,18.075758,53.968254,23.84127,,63
12323,127,2006,770,1127,S,1,0,0,0,0,100,0,0,0,0,0,0,17,0,19.666667,,3
12324,127,2006,775,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,,2
12325,127,2006,699,1113,S,3,1,0,0,0,25,0,25,25,0,0,25,74,50,12,,2
12326,127,2006,699,1149,S,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,,0
12327,127,2006,699,1122,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,,1
12328,127,2006,782,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,3
12329,127,2006,912,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,,1
12330,127,2006,794,1113,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,36,,2
12331,127,2006,794,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12332,127,2006,794,1122,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12333,127,2006,825,1113,S,102,4,6.603774,30.188679,21.698113,11.320755,15.09434,7.54717,3.773585,0,0,3.773585,22,30.630631,34.990566,,106
12334,127,2006,825,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,,1
12335,127,2006,1025,1122,C,8,0,0,37.5,37.5,25,0,0,0,0,0,0,8.25,21.428571,49.357143,,14
12336,127,2006,731,1127,S,2,0,0,50,50,0,0,0,0,0,0,0,5,50,28.5,,2
12337,127,2006,961,1121,S,0,0,0,0,0,0,0,0,0,0,0,0,0,61.111111,25.833333,,18
12338,127,2006,627,1149,S,1,0,0,0,0,0,0,100,0,0,0,0,106,0,0,,0
12339,127,2006,679,1113,S,34,0,2.941176,20.588235,44.117647,14.705882,17.647059,0,0,0,0,0,13.647059,46.153846,26.75,,24
12340,127,2006,679,1122,S,7,0,0,42.857143,57.142857,0,0,0,0,0,0,0,2.142857,18.181818,51.909091,,11
12341,127,2006,1034,1113,S,18,0,0,38.888889,33.333333,5.555556,11.111111,11.111111,0,0,0,0,18.444444,50,19.875,,8
12342,127,2006,988,1113,S,44,0,4.545455,13.636364,61.363636,13.636364,4.545455,0,2.272727,0,0,0,12.181818,55.263158,37.236842,,38
12343,127,2006,766,1113,S,18,0,0,11.111111,33.333333,33.333333,16.666667,5.555556,0,0,0,0,21.277778,61.111111,18.722222,,18
12344,127,2006,766,1127,S,18,0,0,11.111111,16.666667,38.888889,22.222222,11.111111,0,0,0,0,32.222222,0,182.25,,4
12345,127,2006,766,1122,C,25,0,16,20,44,12,8,0,0,0,0,0,7.96,33.333333,49.875,,24
12346,127,2006,842,1113,S,27,0,0,14.814815,29.62963,25.925926,14.814815,14.814815,0,0,0,0,26.259259,19.230769,44.923077,,26
12347,127,2006,842,1127,S,18,0,11.111111,33.333333,38.888889,11.111111,0,0,5.555556,0,0,0,13.944444,38.888889,57.388889,,18
12348,127,2006,842,1122,C,25,0,0,4,52,24,16,4,0,0,0,0,18.24,22.727273,90.772727,,22
12349,127,2006,660,1113,S,28,0,3.571429,28.571429,17.857143,32.142857,17.857143,0,0,0,0,0,17.464286,26.923077,57.730769,,26
12350,127,2006,604,1121,S,16,2,0,38.888889,44.444444,5.555556,0,0,0,0,0,11.111111,6.125,0,0,,0
12351,127,2006,607,1121,S,18,0,0,0,16.666667,11.111111,50,22.222222,0,0,0,0,43.055556,0,0,,0
12352,127,2006,617,1113,S,44,0,0,20.454545,38.636364,11.363636,6.818182,22.727273,0,0,0,0,26.454545,27.272727,31.204545,,44
12353,127,2006,786,1150,S,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56.166667,,18
12354,127,2006,797,1113,S,16,0,0,43.75,31.25,6.25,0,18.75,0,0,0,0,16.5625,66.666667,15.25,,12
12355,127,2006,827,1113,S,78,0,2.564103,15.384615,35.897436,8.974359,23.076923,10.25641,1.282051,2.564103,0,0,29.935897,38.888889,28.388889,,18
12356,127,2006,843,1150,S,8,2,0,10,10,20,20,20,0,0,0,20,33.5,0,0,,0
12357,127,2006,843,1113,S,104,1,0,20.952381,37.142857,11.428571,19.047619,6.666667,3.809524,0,0,0.952381,25.134615,38.157895,30.986486,,74
12358,127,2006,845,1150,S,102,3,5.714286,26.666667,24.761905,20,12.380952,7.619048,0,0,0,2.857143,18.27451,0,0,,0
12359,127,2006,845,1113,S,22,3,0,16,32,16,16,8,0,0,0,12,21.090909,32.758621,35.607143,,56
12360,127,2006,943,1150,S,61,1,1.612903,38.709677,32.258065,11.290323,8.064516,3.225806,0,3.225806,0,1.612903,19.786885,60,17.736842,,38
12361,127,2006,605,1113,S,34,0,0,26.470588,44.117647,11.764706,11.764706,5.882353,0,0,0,0,14.411765,57.142857,24.705882,,34
12362,127,2006,657,1121,S,26,0,0,34.615385,19.230769,19.230769,0,19.230769,7.692308,0,0,0,31.807692,34.615385,43.384615,,26
12363,127,2006,695,1149,S,77,0,0,48.051948,31.168831,11.688312,5.194805,2.597403,0,1.298701,0,0,10.402597,58.928571,29.75,,56
12364,127,2006,704,1113,S,26,0,0,26.923077,30.769231,15.384615,11.538462,11.538462,0,0,3.846154,0,34.5,71.428571,17.321429,,28
12365,127,2006,577,1169,S,18,0,0,27.777778,22.222222,11.111111,27.777778,11.111111,0,0,0,0,22.388889,0,0,,0
12366,127,2006,577,1113,S,18,0,0,0,11.111111,27.777778,33.333333,16.666667,11.111111,0,0,0,52,25,42.375,,16
12367,127,2006,1005,1113,S,36,0,0,8.333333,38.888889,36.111111,8.333333,5.555556,0,2.777778,0,0,23.944444,14.705882,47.794118,,34
12368,127,2006,1005,1127,S,20,0,0,20,45,20,10,5,0,0,0,0,15.65,15,51.85,,20
12369,127,2006,1005,1122,C,19,0,5.263158,26.315789,36.842105,21.052632,0,10.526316,0,0,0,0,13.421053,0,66.588235,,17
12370,127,2006,1011,1113,S,17,0,5.882353,41.176471,11.764706,11.764706,17.647059,11.764706,0,0,0,0,20.176471,37.5,22.375,,16
12371,127,2006,1011,1127,S,18,0,0,0,55.555556,22.222222,22.222222,0,0,0,0,0,18.388889,25,51.833333,,12
12372,127,2006,1011,1122,C,15,0,6.666667,13.333333,46.666667,20,13.333333,0,0,0,0,0,13.133333,16,50.84,,25
12373,127,2006,1017,1113,S,17,0,0,5.882353,35.294118,23.529412,35.294118,0,0,0,0,0,23.176471,25,29.125,,16
12374,127,2006,1017,1127,S,10,0,0,0,20,30,40,10,0,0,0,0,32.1,30,45,,10
12375,127,2006,1017,1122,C,14,0,7.142857,28.571429,57.142857,7.142857,0,0,0,0,0,0,4.928571,21.428571,50.642857,,14
12376,127,2006,1018,1113,S,26,0,7.692308,26.923077,42.307692,15.384615,0,7.692308,0,0,0,0,9.884615,66.666667,26.944444,,18
12377,127,2006,1018,1127,S,18,0,0,11.111111,38.888889,16.666667,11.111111,16.666667,5.555556,0,0,0,32.444444,7.142857,92.071429,,14
12378,127,2006,1018,1122,C,24,0,0,20.833333,62.5,8.333333,8.333333,0,0,0,0,0,8.291667,21.73913,45.26087,,23
12379,127,2006,1018,1122,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,,1
12380,127,2006,1026,1113,S,8,0,0,12.5,12.5,12.5,37.5,25,0,0,0,0,37,0,0,,0
12381,127,2006,1060,1127,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.5,,2
12382,127,2006,1033,1113,S,18,0,11.111111,22.222222,38.888889,27.777778,0,0,0,0,0,0,9.055556,44.444444,29.5,,18
